timestamp,velocidad,carga,vida_util,humedad,corriente,vibracion,defectos,produccion,energia
2026-06-07 04:42:50,1562.11,80.26,84.76,36.3,22.7,2.42,3,528,19.47
2026-06-07 04:43:50,901.18,70.94,20.36,55.14,18.99,7.22,7,277,17.39
2026-06-07 04:44:50,1016.11,45.09,58.54,58.35,13.63,4.21,3,313,11.1
2026-06-07 04:45:50,1694.98,87.41,62.83,38.33,25.14,3.55,3,582,22.64
2026-06-07 04:46:50,1573.68,36.46,56.37,51.68,15.74,4.33,3,453,11.85
2026-06-07 04:47:50,1210.66,63.19,83.35,52.2,17.25,2.71,3,383,16.0
2026-06-07 04:48:50,1716.87,65.27,28.86,47.15,20.55,7.03,6,498,17.79
2026-06-07 04:49:50,1769.2,40.68,62.18,34.61,15.88,3.75,4,513,13.32
2026-06-07 04:50:50,1262.11,40.4,50.16,38.28,14.24,5.17,4,348,12.15
2026-06-07 04:51:50,1527.94,70.9,56.36,54.31,20.03,4.98,4,478,18.64
2026-06-07 04:52:50,905.31,72.98,37.42,58.08,19.32,6.07,5,318,16.93
2026-06-07 04:53:50,1011.12,37.3,53.57,56.05,13.03,4.84,4,300,11.01
2026-06-07 04:54:50,1136.77,87.11,35.11,35.67,21.96,5.71,6,367,20.66
2026-06-07 04:55:50,1122.86,96.73,68.24,59.88,24.03,3.98,3,441,21.96
2026-06-07 04:56:50,1637.93,63.27,77.72,59.56,19.88,2.49,3,509,16.59
2026-06-07 04:57:50,1643.93,51.36,56.53,49.72,16.83,4.33,4,472,13.57
2026-06-07 04:58:50,1047.54,33.16,51.91,66.55,12.94,5.1,5,300,11.34
2026-06-07 04:59:50,1306.5,99.97,47.87,36.89,24.53,4.97,4,478,23.25
2026-06-07 05:00:50,1079.36,60.45,20.36,34.19,16.59,6.95,7,309,15.37
2026-06-07 05:01:50,1324.47,76.35,36.88,62.45,21.04,5.9,5,414,18.97
2026-06-07 05:02:50,1615.72,33.43,71.17,39.93,14.25,3.22,4,446,11.06
2026-06-07 05:03:50,1291.38,71.56,95.47,39.25,20.19,0.93,2,450,18.08
2026-06-07 05:04:50,1777.17,34.37,79.23,51.44,14.75,2.95,2,505,12.02
2026-06-07 05:05:50,1488.64,93.49,23.31,57.58,24.44,6.81,6,492,22.52
2026-06-07 05:06:50,1722.59,53.83,55.41,35.37,19.36,5.0,4,515,15.98
2026-06-07 05:07:50,1402.19,69.57,90.03,46.84,20.72,1.66,3,487,17.47
2026-06-07 05:08:50,913.79,38.41,93.9,54.96,11.81,1.37,1,301,9.55
2026-06-07 05:09:50,982.11,98.78,78.57,38.93,22.94,2.37,3,385,21.44
2026-06-07 05:10:50,1359.8,95.26,83.47,47.3,23.65,2.45,3,495,21.4
2026-06-07 05:11:50,926.7,93.7,99.43,60.53,23.16,0.91,1,378,22.23
2026-06-07 05:12:50,1313.51,98.63,59.03,69.18,24.8,3.8,3,500,22.19
2026-06-07 05:13:50,1787.22,33.39,89.31,34.0,14.19,1.9,1,551,10.34
2026-06-07 05:14:50,1292.6,45.4,61.29,51.5,15.21,4.29,4,370,13.56
2026-06-07 05:15:50,1307.39,95.56,46.92,33.24,23.66,5.04,5,436,21.4
2026-06-07 05:16:50,1527.22,43.51,85.73,69.38,15.73,1.77,2,477,13.16
2026-06-07 05:17:50,1272.71,84.25,70.34,48.42,23.04,3.34,3,454,20.31
2026-06-07 05:18:50,1011.98,60.64,96.58,60.91,16.67,1.67,2,371,14.05
2026-06-07 05:19:50,1787.87,92.84,71.22,33.74,24.95,3.42,4,585,23.25
2026-06-07 05:20:50,1452.98,82.16,36.14,50.39,22.43,5.85,5,486,19.71
2026-06-07 05:21:50,1251.53,64.81,23.68,42.65,18.6,6.91,7,356,15.98
2026-06-07 05:22:50,1442.65,40.86,29.05,37.14,14.24,6.76,6,415,12.7
2026-06-07 05:23:50,1667.0,68.37,40.95,51.55,21.76,5.44,5,529,18.22
2026-06-07 05:24:50,1697.74,82.29,76.96,32.32,23.11,3.09,2,558,20.06
2026-06-07 05:25:50,1412.54,61.73,30.49,45.38,17.93,6.29,6,415,14.88
2026-06-07 05:26:50,1721.08,39.99,51.67,31.82,16.31,5.0,4,484,12.41
2026-06-07 05:27:50,1263.73,31.94,24.97,48.92,12.61,6.6,6,331,10.32
2026-06-07 05:28:50,1304.64,48.06,34.86,53.21,15.15,6.34,6,355,13.88
2026-06-07 05:29:50,1346.81,33.08,82.44,40.1,13.62,2.28,3,403,11.05
2026-06-07 05:30:50,1713.66,86.16,30.34,67.4,23.4,6.67,5,564,21.28
2026-06-07 05:31:50,1635.65,76.65,37.4,55.49,22.39,5.66,4,513,19.08
2026-06-07 05:32:50,1266.81,44.24,23.81,50.02,15.96,6.94,6,367,13.85
2026-06-07 05:33:50,991.19,44.69,77.46,37.72,13.69,2.5,2,327,11.04
2026-06-07 05:34:50,914.11,77.18,86.05,47.15,19.89,1.97,2,345,17.58
2026-06-07 05:35:50,1261.37,67.12,94.52,53.58,19.63,1.25,2,417,17.09
2026-06-07 05:36:50,1677.89,51.98,43.5,68.82,18.84,5.77,5,490,15.12
2026-06-07 05:37:50,1095.6,53.37,82.01,35.69,15.6,2.38,3,373,13.16
2026-06-07 05:38:50,1124.05,72.42,62.08,33.45,19.16,4.37,5,376,17.14
2026-06-07 05:39:50,1272.38,70.63,92.59,33.47,20.6,2.09,2,422,17.72
2026-06-07 05:40:50,1207.2,93.4,76.37,46.19,24.04,2.92,2,449,22.36
2026-06-07 05:41:50,1593.01,48.44,89.72,53.05,17.4,1.69,2,480,15.23
2026-06-07 05:42:50,1738.38,98.57,89.62,65.13,26.06,2.24,1,605,24.48
2026-06-07 05:43:50,1312.96,89.55,43.48,42.53,23.67,5.66,6,433,21.36
2026-06-07 05:44:50,1711.94,61.93,97.53,38.98,20.51,0.75,1,568,18.2
2026-06-07 05:45:50,1729.93,83.14,63.42,32.36,24.37,3.66,4,549,21.28
2026-06-07 05:46:50,1361.67,99.84,79.18,35.07,24.44,3.1,4,500,23.19
2026-06-07 05:47:50,915.7,81.3,25.31,30.08,21.19,7.28,6,324,18.34
2026-06-07 05:48:50,1524.88,48.7,26.65,34.56,16.16,7.05,6,447,13.72
2026-06-07 05:49:50,1240.62,79.68,49.66,61.16,21.61,4.67,3,439,18.64
2026-06-07 05:50:50,1659.06,66.8,61.52,31.86,20.23,4.29,4,513,17.9
2026-06-07 05:51:50,1222.55,57.67,88.79,52.33,16.84,1.42,2,422,15.39
2026-06-07 05:52:50,1390.87,48.36,52.93,68.51,16.44,4.55,4,418,13.69
2026-06-07 05:53:50,1633.81,83.63,39.56,42.38,24.2,5.58,6,538,20.55
2026-06-07 05:54:50,1449.12,57.91,33.22,56.72,18.76,5.92,5,423,16.13
2026-06-07 05:55:50,1577.76,56.7,77.15,59.87,18.28,2.99,3,491,14.61
2026-06-07 05:56:50,1036.69,77.01,82.96,54.68,19.48,2.55,2,393,17.17
2026-06-07 05:57:50,1349.13,82.04,55.08,60.29,21.76,4.2,5,454,20.51
2026-06-07 05:58:50,1605.56,71.64,29.49,34.37,21.06,6.85,6,483,17.45
2026-06-07 05:59:50,962.52,69.07,61.27,53.95,18.57,3.77,4,327,16.44
2026-06-07 06:00:50,1754.66,73.29,44.04,51.81,22.52,5.23,5,547,19.43
2026-06-07 06:01:50,999.52,62.93,82.94,38.58,16.63,2.69,2,350,15.69
2026-06-07 06:02:50,1417.82,65.39,61.41,49.95,18.62,4.01,3,447,16.41
2026-06-07 06:03:50,1450.79,70.57,53.0,41.26,20.08,4.64,3,482,16.76
2026-06-07 06:04:50,993.29,95.32,29.09,44.07,23.81,6.89,6,368,22.33
2026-06-07 06:05:50,980.96,54.81,66.33,37.67,15.84,4.07,4,317,13.88
2026-06-07 06:06:50,998.65,51.5,48.57,52.44,15.82,5.14,4,303,13.17
2026-06-07 06:07:50,1321.77,62.67,75.81,33.2,19.41,3.02,2,440,16.54
2026-06-07 06:08:50,1484.49,97.04,99.91,55.2,25.7,0.62,2,549,22.33
2026-06-07 06:09:50,1251.74,31.25,59.55,62.02,11.97,4.62,4,350,8.81
2026-06-07 06:10:50,1474.38,59.48,91.98,41.08,17.77,1.71,1,472,16.26
2026-06-07 06:11:50,1386.4,75.61,45.49,56.84,20.42,5.1,4,444,19.07
2026-06-07 06:12:50,1661.99,36.12,49.52,34.06,14.91,5.31,5,464,12.22
2026-06-07 06:13:50,1728.39,34.63,41.61,58.78,16.07,6.07,5,470,11.93
2026-06-07 06:14:50,1054.39,50.73,47.78,52.89,16.03,5.56,5,325,13.05
2026-06-07 06:15:50,1223.79,96.65,75.37,37.89,23.96,2.93,3,454,21.58
2026-06-07 06:16:50,970.88,53.17,30.63,65.85,16.05,6.36,7,286,13.93
2026-06-07 06:17:50,1031.06,49.69,99.9,66.95,14.44,0.72,2,329,12.5
2026-06-07 06:18:50,1550.39,60.65,25.7,31.58,19.88,7.04,5,480,15.85
2026-06-07 06:19:50,1356.47,47.94,23.66,45.73,16.51,7.14,7,358,13.93
2026-06-07 06:20:50,1221.93,67.25,27.89,48.43,19.14,6.71,5,397,16.64
2026-06-07 06:21:50,1334.06,64.75,90.8,38.84,18.67,1.5,1,461,15.43
2026-06-07 06:22:50,1400.12,58.57,83.66,44.46,19.03,2.6,3,461,15.6
2026-06-07 06:23:50,1381.18,97.68,63.65,56.38,24.94,3.66,3,497,22.59
2026-06-07 06:24:50,1745.68,33.9,54.88,43.52,15.07,4.7,4,498,12.49
2026-06-07 06:25:50,1381.16,71.58,63.97,64.13,19.62,3.64,3,478,17.02
2026-06-07 06:26:50,1418.84,77.49,24.68,39.66,20.91,7.1,5,469,19.69
2026-06-07 06:27:50,1629.65,65.63,48.11,69.77,20.56,4.67,3,501,18.22
2026-06-07 06:28:50,1347.45,41.81,38.54,40.24,14.18,5.9,5,364,11.23
2026-06-07 06:29:50,970.04,67.32,48.81,41.34,17.64,4.76,5,328,16.84
2026-06-07 06:30:50,1554.38,69.55,44.19,66.55,20.09,5.25,4,502,17.45
2026-06-07 06:31:50,1156.42,76.55,30.54,64.37,20.53,6.47,5,388,18.82
2026-06-07 06:32:50,978.99,97.39,67.55,37.38,23.35,3.8,3,376,21.96
2026-06-07 06:33:50,1157.02,46.01,41.91,61.59,15.43,5.17,5,337,13.45
2026-06-07 06:34:50,1630.01,98.36,80.56,69.2,25.36,2.32,3,566,22.15
2026-06-07 06:35:50,1751.29,95.07,81.67,61.76,26.4,2.12,2,628,23.83
2026-06-07 06:36:50,1648.31,65.22,46.39,48.11,20.32,5.5,4,523,17.15
2026-06-07 06:37:50,1080.75,70.65,20.46,55.91,19.32,7.01,6,349,18.13
2026-06-07 06:38:50,995.63,77.41,51.3,49.15,19.98,4.79,4,353,17.53
2026-06-07 06:39:50,1338.76,93.28,52.23,51.79,23.59,5.21,5,460,20.7
2026-06-07 06:40:50,972.94,79.85,90.64,53.67,21.07,1.52,2,373,18.33
2026-06-07 06:41:50,1645.89,76.29,46.83,35.87,22.36,5.05,4,540,20.49
2026-06-07 06:42:50,1601.72,80.93,79.12,65.51,22.01,3.02,3,549,19.74
2026-06-07 06:43:50,1351.65,53.26,64.09,65.37,17.02,3.65,4,401,14.77
2026-06-07 06:44:50,1464.42,93.67,45.4,44.27,24.89,5.7,5,484,21.89
2026-06-07 06:45:50,1730.97,79.06,74.56,57.12,23.32,3.4,3,564,19.71
2026-06-07 06:46:50,1721.73,63.21,74.14,33.72,19.36,2.97,3,556,17.01
2026-06-07 06:47:50,1788.61,92.16,58.44,49.89,25.39,4.03,4,576,21.61
2026-06-07 06:48:50,1589.62,87.07,21.99,60.29,24.7,7.57,7,481,22.11
2026-06-07 06:49:50,1561.95,49.72,70.95,48.72,17.36,3.02,2,474,13.91
2026-06-07 06:50:50,1274.08,32.74,25.47,58.41,12.22,6.66,5,331,9.73
2026-06-07 06:51:50,1690.71,51.95,99.1,49.93,18.01,1.5,2,542,14.83
2026-06-07 06:52:50,1123.51,85.41,50.09,39.68,22.53,5.43,5,380,21.18
2026-06-07 06:53:50,1178.75,96.7,55.6,34.25,23.73,4.26,5,406,21.15
2026-06-07 06:54:50,1491.58,65.27,23.02,30.82,20.59,6.77,6,449,18.3
2026-06-07 06:55:50,932.99,69.77,95.38,62.38,18.0,1.17,2,338,17.28
2026-06-07 06:56:50,1515.93,58.25,64.54,54.43,19.37,4.19,4,483,16.54
2026-06-07 06:57:50,1715.86,54.66,72.16,45.72,18.37,3.11,3,529,15.79
2026-06-07 06:58:50,1371.73,84.06,78.69,43.45,22.28,2.71,3,484,20.54
2026-06-07 06:59:50,1157.24,62.69,21.94,31.2,17.14,7.67,7,321,14.94
2026-06-07 07:00:50,1232.69,96.41,21.76,57.71,25.01,7.06,7,399,22.44
2026-06-07 07:01:50,1458.18,61.04,92.21,69.68,18.63,1.38,2,464,15.44
2026-06-07 07:02:50,1762.22,46.17,81.85,37.95,16.67,2.64,3,541,12.93
2026-06-07 07:03:50,1521.12,51.27,51.23,59.19,18.08,5.07,5,451,14.35
2026-06-07 07:04:50,1234.82,68.69,34.03,52.93,20.22,6.08,5,394,17.82
2026-06-07 07:05:50,1038.07,89.31,47.47,42.19,21.72,4.94,4,362,20.38
2026-06-07 07:06:50,998.21,34.52,32.95,45.4,11.44,6.09,4,296,10.35
2026-06-07 07:07:50,970.12,39.58,78.07,59.54,13.05,2.68,2,291,11.16
2026-06-07 07:08:50,1467.82,67.18,99.15,67.83,19.34,0.81,2,497,17.3
2026-06-07 07:09:50,1656.13,85.83,97.07,30.76,23.26,0.91,1,569,20.83
2026-06-07 07:10:50,1740.77,67.98,42.64,56.28,20.43,5.6,4,536,17.6
2026-06-07 07:11:50,1546.0,41.78,24.96,49.6,16.12,6.73,6,442,13.55
2026-06-07 07:12:50,1783.73,36.18,20.15,64.65,14.8,7.18,6,490,12.38
2026-06-07 07:13:50,1132.56,64.49,49.94,40.26,17.36,4.6,4,373,15.55
2026-06-07 07:14:50,1299.99,83.91,42.11,64.97,21.3,5.96,5,437,18.65
2026-06-07 07:15:50,1675.47,66.17,34.22,59.46,20.61,6.59,5,527,17.48
2026-06-07 07:16:50,983.21,89.34,82.93,58.33,22.46,2.64,3,379,20.06
2026-06-07 07:17:50,1169.66,40.45,50.15,68.26,14.6,4.72,4,337,11.58
2026-06-07 07:18:50,1311.2,99.19,59.55,69.41,25.25,3.94,3,480,23.18
2026-06-07 07:19:50,1130.29,84.11,62.8,34.66,21.24,4.09,5,372,19.91
2026-06-07 07:20:50,1244.43,68.49,75.8,35.08,20.16,3.37,4,397,17.81
2026-06-07 07:21:50,956.12,55.11,99.36,67.8,15.75,0.87,1,320,14.08
2026-06-07 07:22:50,981.72,41.0,79.58,62.05,13.69,2.82,3,305,12.46
2026-06-07 07:23:50,1008.53,31.58,98.4,43.68,12.6,0.93,1,329,9.1
2026-06-07 07:24:50,954.15,80.03,55.46,61.03,19.97,4.61,4,348,18.51
2026-06-07 07:25:50,1029.39,91.32,44.31,53.07,21.87,5.42,5,381,20.59
2026-06-07 07:26:50,1209.62,76.53,46.66,57.92,20.22,4.86,4,406,18.1
2026-06-07 07:27:50,1659.64,97.27,73.26,64.03,25.19,2.66,3,570,22.35
2026-06-07 07:28:50,1317.25,76.62,30.48,68.71,20.58,6.27,5,411,18.71
2026-06-07 07:29:50,964.97,47.47,33.9,39.67,14.64,5.87,5,264,11.6
2026-06-07 07:30:50,1315.42,72.04,35.15,61.91,20.48,6.32,5,435,17.19
2026-06-07 07:31:50,1144.59,87.72,45.03,55.89,21.57,5.13,4,388,19.78
2026-06-07 07:32:50,1006.51,46.51,51.12,45.66,15.13,4.54,5,295,12.96
2026-06-07 07:33:50,961.05,40.54,32.59,58.63,13.43,6.0,5,282,10.49
2026-06-07 07:34:50,1039.9,81.34,55.65,61.78,20.43,4.22,5,379,19.3
2026-06-07 07:35:50,1334.81,48.35,78.29,36.97,15.08,2.35,3,419,12.07
2026-06-07 07:36:50,1605.91,44.55,81.49,42.47,16.05,2.12,3,492,13.41
2026-06-07 07:37:50,1109.55,36.61,49.93,48.37,12.19,4.87,4,330,9.96
2026-06-07 07:38:50,1630.7,45.54,35.68,50.88,16.4,6.08,5,469,12.63
2026-06-07 07:39:50,1581.92,79.68,52.37,48.66,22.67,4.93,5,495,20.58
2026-06-07 07:40:50,1379.21,54.07,59.28,48.91,17.47,3.82,4,406,14.56
2026-06-07 07:41:50,1048.86,33.15,55.23,31.65,11.62,5.05,4,288,9.6
2026-06-07 07:42:50,1351.97,76.13,74.25,40.4,20.15,2.93,2,451,18.6
2026-06-07 07:43:50,1379.55,54.89,31.94,57.92,17.44,6.62,6,413,14.35
2026-06-07 07:44:50,1286.25,57.57,45.23,43.64,18.38,5.09,4,380,14.95
2026-06-07 07:45:50,1784.67,72.66,49.82,47.21,22.91,4.74,5,569,19.48
2026-06-07 07:46:50,1694.86,32.41,67.82,62.2,13.96,3.43,4,494,11.33
2026-06-07 07:47:50,1583.16,77.53,90.94,56.07,22.88,2.08,3,542,20.11
2026-06-07 07:48:50,1099.56,41.42,59.3,65.07,14.82,4.4,5,334,11.76
2026-06-07 07:49:50,1139.56,93.75,82.41,65.08,23.7,1.98,3,448,22.32
2026-06-07 07:50:50,1347.1,45.69,97.2,44.93,15.01,1.11,2,422,11.81
2026-06-07 07:51:50,1438.11,62.69,24.59,34.02,19.19,6.73,6,433,17.14
2026-06-07 07:52:50,1215.82,82.76,34.87,40.01,22.34,6.69,6,379,19.75
2026-06-07 07:53:50,1580.68,86.34,71.9,48.99,23.29,2.78,4,540,21.22
2026-06-07 07:54:50,1702.53,70.12,72.76,61.87,21.89,3.56,2,572,18.66
2026-06-07 07:55:50,1797.96,46.62,87.59,60.16,16.84,2.36,2,562,14.3
2026-06-07 07:56:50,1454.9,46.86,55.48,50.59,16.48,4.48,4,445,14.46
2026-06-07 07:57:50,1717.24,30.99,22.26,66.12,14.25,7.29,7,432,11.46
2026-06-07 07:58:50,1729.18,59.65,93.08,66.9,18.81,1.23,1,542,16.81
2026-06-07 07:59:50,1324.65,48.42,44.22,48.26,15.3,5.51,5,396,12.39
2026-06-07 08:00:50,1098.53,92.24,29.76,50.17,22.3,6.85,6,395,19.8
2026-06-07 08:01:50,984.41,72.0,48.94,42.37,18.13,4.97,4,346,16.93
2026-06-07 08:02:50,1424.7,49.05,54.01,51.3,16.0,5.0,5,424,13.72
2026-06-07 08:03:50,1662.08,65.23,84.78,31.24,20.53,2.04,2,557,17.3
2026-06-07 08:04:50,1406.24,37.05,99.26,35.26,13.99,0.97,1,453,11.58
2026-06-07 08:05:50,961.87,75.77,53.71,52.54,19.97,4.94,5,343,17.77
2026-06-07 08:06:50,1764.74,71.81,71.47,48.79,22.85,3.59,4,578,19.99
2026-06-07 08:07:50,989.46,43.5,86.73,51.94,14.36,1.99,2,337,12.7
2026-06-07 08:08:50,1051.07,51.09,35.98,60.85,15.55,6.19,6,299,14.09
2026-06-07 08:09:50,1376.98,85.24,32.04,62.68,22.63,6.34,6,457,19.49
2026-06-07 08:10:50,1380.28,67.49,85.43,41.71,19.22,2.51,3,463,17.06
2026-06-07 08:11:50,1345.18,65.97,65.67,52.68,19.76,3.5,4,424,17.22
2026-06-07 08:12:50,1359.79,35.75,40.17,36.5,14.63,6.05,5,392,11.83
2026-06-07 08:13:50,1112.89,37.08,41.04,63.82,13.4,5.27,5,326,11.08
2026-06-07 08:14:50,1394.96,52.96,69.43,39.28,17.9,3.63,3,433,15.05
2026-06-07 08:15:50,1097.73,64.9,68.95,38.93,18.88,3.1,3,384,15.52
2026-06-07 08:16:50,1137.72,58.98,46.11,64.28,16.41,5.4,5,369,15.02
2026-06-07 08:17:50,1459.07,94.3,60.45,69.49,25.58,4.26,4,524,21.95
2026-06-07 08:18:50,1080.19,52.86,28.91,54.77,15.86,6.63,5,333,12.82
2026-06-07 08:19:50,1472.38,66.39,22.41,64.5,18.88,7.59,6,446,16.76
2026-06-07 08:20:50,962.23,97.82,35.24,59.85,24.04,6.65,6,329,22.89
2026-06-07 08:21:50,1546.67,53.89,67.97,45.13,16.91,3.62,3,498,13.56
2026-06-07 08:22:50,1124.93,59.88,83.27,52.94,18.18,2.54,2,363,15.32
2026-06-07 08:23:50,1324.25,87.85,47.42,42.56,23.4,5.64,5,448,20.78
2026-06-07 08:24:50,1013.36,76.23,97.07,39.07,19.38,1.4,2,378,17.38
2026-06-07 08:25:50,1041.49,30.49,24.08,30.55,11.63,6.93,7,253,9.07
2026-06-07 08:26:50,1054.41,80.66,22.37,48.36,21.49,7.09,6,353,19.98
2026-06-07 08:27:50,1044.3,59.24,96.85,56.21,16.82,0.87,1,353,14.97
2026-06-07 08:28:50,1055.86,78.35,55.31,46.78,20.07,4.2,5,343,18.91
2026-06-07 08:29:50,1447.36,48.66,65.58,62.9,17.41,3.66,4,434,14.33
2026-06-07 08:30:50,1093.12,37.66,98.99,41.93,13.73,0.95,1,358,10.66
2026-06-07 08:31:50,1598.13,37.78,62.42,54.72,14.9,3.93,5,433,11.86
2026-06-07 08:32:50,1356.46,68.96,32.01,41.73,19.55,6.93,6,408,16.25
2026-06-07 08:33:50,1220.85,56.92,54.36,34.09,16.65,4.69,4,390,14.48
2026-06-07 08:34:50,1598.19,68.86,85.3,42.22,21.58,1.69,2,548,17.89
2026-06-07 08:35:50,1171.88,87.32,83.31,68.06,22.18,2.33,3,414,21.25
2026-06-07 08:36:50,1068.55,79.23,39.2,54.58,21.46,6.11,5,361,18.3
2026-06-07 08:37:50,1773.87,97.98,61.98,62.47,26.65,4.35,4,599,22.96
2026-06-07 08:38:50,1298.43,51.57,54.22,41.02,15.74,4.62,4,389,14.18
2026-06-07 08:39:50,1232.83,71.05,67.08,45.05,18.85,3.67,4,417,17.26
2026-06-07 08:40:50,1624.86,86.44,95.99,33.91,23.55,1.49,1,569,20.59
2026-06-07 08:41:50,1075.94,30.69,53.48,47.39,11.26,4.32,3,315,8.29
2026-06-07 08:42:50,981.12,71.47,76.24,48.81,18.04,2.7,3,368,17.03
2026-06-07 08:43:50,1534.93,72.58,36.82,31.16,22.14,6.55,5,496,19.21
2026-06-07 08:44:50,1031.83,67.11,94.34,69.79,18.17,1.61,2,350,17.06
2026-06-07 08:45:50,1289.76,78.95,60.1,38.98,21.62,3.74,4,437,18.89
2026-06-07 08:46:50,1358.98,64.83,21.77,63.08,19.72,7.6,6,425,16.34
2026-06-07 08:47:50,1438.66,32.1,94.65,47.55,13.38,1.06,1,425,10.74
2026-06-07 08:48:50,1245.2,36.86,99.22,48.77,14.02,0.67,1,379,10.79
2026-06-07 08:49:50,1593.25,86.93,52.02,38.02,23.61,5.22,4,532,21.02
2026-06-07 08:50:50,910.59,73.96,74.18,44.96,19.29,3.47,4,318,17.89
2026-06-07 08:51:50,1376.7,52.1,57.74,65.83,17.44,3.93,4,415,13.92
2026-06-07 08:52:50,1700.79,35.11,74.19,53.37,14.31,3.15,2,503,12.07
2026-06-07 08:53:50,1099.25,67.27,49.84,47.36,18.93,4.87,5,359,15.86
2026-06-07 08:54:50,1215.29,77.5,80.5,32.78,19.99,2.73,3,437,18.14
2026-06-07 08:55:50,1263.7,95.26,35.5,32.15,23.67,6.14,5,434,21.16
2026-06-07 08:56:50,1616.92,65.18,42.26,68.33,20.51,5.4,4,514,17.75
2026-06-07 08:57:50,980.07,49.11,94.96,61.3,14.75,1.38,1,321,12.7
2026-06-07 08:58:50,1111.5,32.12,84.85,59.24,11.48,1.88,2,323,8.64
2026-06-07 08:59:50,989.33,68.57,34.98,54.53,17.71,5.81,5,333,16.96
2026-06-07 09:00:50,1348.26,38.59,65.86,66.76,13.56,3.29,4,405,11.74
2026-06-07 09:01:50,911.27,98.13,27.17,68.21,22.38,7.32,6,347,20.61
2026-06-07 09:02:50,1474.67,57.26,61.33,35.01,17.25,4.5,5,457,14.89
2026-06-07 09:03:50,958.1,45.35,86.53,59.4,14.4,2.45,2,298,13.14
2026-06-07 09:04:50,1029.35,89.01,30.31,52.76,21.2,6.14,6,364,19.18
2026-06-07 09:05:50,1619.58,74.8,26.63,53.48,21.95,6.9,6,515,19.04
2026-06-07 09:06:50,1144.35,39.32,57.01,52.99,12.72,4.77,4,341,10.34
2026-06-07 09:07:50,967.64,91.93,91.27,45.39,21.72,1.42,2,391,19.82
2026-06-07 09:08:50,1108.31,89.44,74.83,40.69,22.27,2.79,2,402,19.53
2026-06-07 09:09:50,1636.35,40.1,70.4,35.51,15.6,3.82,4,463,13.05
2026-06-07 09:10:50,1534.16,38.1,76.68,58.25,15.41,2.59,3,455,12.5
2026-06-07 09:11:50,1094.71,58.14,97.39,46.94,16.18,1.5,2,369,13.65
2026-06-07 09:12:50,1741.14,52.92,44.94,69.88,19.06,5.71,5,515,14.87
2026-06-07 09:13:50,1056.78,56.18,56.94,43.15,15.39,4.59,5,326,13.17
2026-06-07 09:14:50,1544.06,31.99,23.57,52.29,14.07,6.76,6,400,10.99
2026-06-07 09:15:50,1004.18,92.89,91.59,51.02,22.89,1.82,2,387,21.85
2026-06-07 09:16:50,1714.03,50.45,75.92,31.46,18.8,2.48,3,527,16.03
2026-06-07 09:17:50,1234.08,59.06,25.7,55.53,17.48,7.27,5,355,15.7
2026-06-07 09:18:50,1520.33,42.15,84.5,63.74,15.37,1.85,3,439,12.12
2026-06-07 09:19:50,1094.54,59.42,81.35,30.79,16.58,2.82,4,372,13.74
2026-06-07 09:20:50,1582.0,68.9,84.01,34.07,19.84,1.93,1,524,17.2
2026-06-07 09:21:50,946.36,79.07,21.19,41.81,19.72,7.05,7,316,18.0
2026-06-07 09:22:50,1796.28,81.46,32.62,66.38,24.58,6.82,6,554,22.22
2026-06-07 09:23:50,1520.27,40.02,92.78,57.68,15.35,1.21,1,465,12.59
2026-06-07 09:24:50,1603.1,38.83,72.79,62.51,15.16,2.8,4,449,11.25
2026-06-07 09:25:50,920.09,63.75,62.26,69.59,17.28,4.35,4,309,16.24
2026-06-07 09:26:50,1522.19,60.14,33.76,32.49,19.24,6.05,6,452,16.87
2026-06-07 09:27:50,1456.33,95.14,66.65,47.65,24.4,3.24,2,523,21.38
2026-06-07 09:28:50,1474.74,84.16,44.15,65.19,23.26,5.55,5,493,20.39
2026-06-07 09:29:50,1751.77,80.22,55.99,33.35,23.51,4.73,5,573,19.62
2026-06-07 09:30:50,1179.12,75.76,87.2,31.31,20.61,2.47,2,404,18.58
2026-06-07 09:31:50,1743.1,68.32,86.56,58.37,21.2,1.83,3,578,18.72
2026-06-07 09:32:50,1172.01,37.05,70.64,67.71,12.54,3.67,4,346,10.99
2026-06-07 09:33:50,1556.06,63.12,24.06,64.1,19.63,6.68,6,459,15.87
2026-06-07 09:34:50,1272.83,57.97,37.91,60.59,16.6,5.95,5,385,14.87
2026-06-07 09:35:50,1532.32,89.69,39.81,61.47,24.88,5.79,5,521,21.67
2026-06-07 09:36:50,1667.53,48.4,87.93,53.91,18.05,2.18,2,509,13.86
2026-06-07 09:37:50,1532.9,63.48,77.01,48.09,20.08,3.03,3,496,17.0
2026-06-07 09:38:50,1333.02,54.78,94.29,39.31,18.14,1.3,1,432,16.0
2026-06-07 09:39:50,1259.42,52.05,79.95,65.72,16.39,2.95,4,380,14.82
2026-06-07 09:40:50,1714.45,75.93,42.94,53.49,23.17,5.17,4,532,20.74
2026-06-07 09:41:50,1602.53,43.08,71.73,35.13,16.6,3.08,2,502,12.48
2026-06-07 09:42:50,1489.96,47.42,67.17,65.36,16.98,3.99,4,460,13.65
2026-06-07 09:43:50,1693.96,96.42,60.26,37.76,27.04,3.88,4,564,24.32
2026-06-07 09:44:50,1351.63,53.12,29.18,31.44,17.7,7.07,7,368,15.86
2026-06-07 09:45:50,1021.24,92.51,75.72,65.34,22.97,2.48,2,389,21.58
